{'alpha': 0.9889447018504143, 'proportion_of_honest': 0.5200000000000002, 'rounds': 1, 'initial_honest_proportion': 0.5200000000000002}
{'alpha': 1.1386120095849037, 'proportion_of_honest': 0.47000000000000025, 'rounds': 2, 'initial_honest_proportion': 0.5200000000000002}
{'alpha': 1.5298065021634102, 'proportion_of_honest': 0.5200000000000002, 'rounds': 3, 'initial_honest_proportion': 0.5200000000000002}
{'alpha': 2.52980650216341, 'proportion_of_honest': 0.49000000000000027, 'rounds': 4, 'initial_honest_proportion': 0.5200000000000002}
{'alpha': 3.0103078559041023, 'proportion_of_honest': 0.5400000000000003, 'rounds': 5, 'initial_honest_proportion': 0.5200000000000002}
{'alpha': 4.010307855904102, 'proportion_of_honest': 0.5200000000000002, 'rounds': 6, 'initial_honest_proportion': 0.5200000000000002}
{'alpha': 3.2705537751317024, 'proportion_of_honest': 0.49000000000000027, 'rounds': 7, 'initial_honest_proportion': 0.5200000000000002}
{'alpha': 2.974225588142872, 'proportion_of_honest': 0.5400000000000003, 'rounds': 8, 'initial_honest_proportion': 0.5200000000000002}
{'alpha': 3.153025232255459, 'proportion_of_honest': 0.5900000000000003, 'rounds': 9, 'initial_honest_proportion': 0.5200000000000002}
{'alpha': 2.5415228828787804, 'proportion_of_honest': 0.5900000000000003, 'rounds': 10, 'initial_honest_proportion': 0.5200000000000002}
{'alpha': 2.0517398938536644, 'proportion_of_honest': 0.6100000000000003, 'rounds': 11, 'initial_honest_proportion': 0.5200000000000002}
{'alpha': 1.8155165240168571, 'proportion_of_honest': 0.6400000000000003, 'rounds': 12, 'initial_honest_proportion': 0.5200000000000002}
{'alpha': 1.999745287001133, 'proportion_of_honest': 0.7000000000000004, 'rounds': 13, 'initial_honest_proportion': 0.5200000000000002}
{'alpha': 2.1199113577604294, 'proportion_of_honest': 0.6300000000000003, 'rounds': 14, 'initial_honest_proportion': 0.5200000000000002}
{'alpha': 3.1198925226926804, 'proportion_of_honest': 0.6100000000000003, 'rounds': 15, 'initial_honest_proportion': 0.5200000000000002}
{'alpha': 2.1198925226926804, 'proportion_of_honest': 0.6100000000000003, 'rounds': 16, 'initial_honest_proportion': 0.5200000000000002}
{'alpha': 1.1198925226926804, 'proportion_of_honest': 0.6000000000000003, 'rounds': 17, 'initial_honest_proportion': 0.5200000000000002}
{'alpha': 0.42835019528865814, 'proportion_of_honest': 0.5500000000000003, 'rounds': 18, 'initial_honest_proportion': 0.5200000000000002}
{'alpha': -0.03484572470188141, 'proportion_of_honest': 0.5600000000000003, 'rounds': 19, 'initial_honest_proportion': 0.5200000000000002}
{'alpha': -1.0150966793298721, 'proportion_of_honest': 0.6100000000000003, 'rounds': 20, 'initial_honest_proportion': 0.5200000000000002}
{'alpha': -0.015096679329872131, 'proportion_of_honest': 0.6000000000000003, 'rounds': 21, 'initial_honest_proportion': 0.5200000000000002}
{'alpha': 0.9849033206701279, 'proportion_of_honest': 0.6600000000000004, 'rounds': 22, 'initial_honest_proportion': 0.5200000000000002}
