{'alpha': 2, 'proportion_of_honest': 0.5000000000000002, 'rounds': 1, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 3, 'proportion_of_honest': 0.4000000000000002, 'rounds': 2, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 4, 'proportion_of_honest': 0.45000000000000023, 'rounds': 3, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 5, 'proportion_of_honest': 0.5400000000000003, 'rounds': 4, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 6, 'proportion_of_honest': 0.5700000000000003, 'rounds': 5, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 7, 'proportion_of_honest': 0.5700000000000003, 'rounds': 6, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 8, 'proportion_of_honest': 0.5900000000000003, 'rounds': 7, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 9, 'proportion_of_honest': 0.5300000000000002, 'rounds': 8, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 10, 'proportion_of_honest': 0.47000000000000025, 'rounds': 9, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 11, 'proportion_of_honest': 0.5000000000000002, 'rounds': 10, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 12, 'proportion_of_honest': 0.5400000000000003, 'rounds': 11, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 13, 'proportion_of_honest': 0.5800000000000003, 'rounds': 12, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 14, 'proportion_of_honest': 0.48000000000000026, 'rounds': 13, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 15, 'proportion_of_honest': 0.6600000000000004, 'rounds': 14, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 16, 'proportion_of_honest': 0.6900000000000004, 'rounds': 15, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 17, 'proportion_of_honest': 0.6700000000000004, 'rounds': 16, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 18, 'proportion_of_honest': 0.7000000000000004, 'rounds': 17, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 19, 'proportion_of_honest': 0.7900000000000005, 'rounds': 18, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 20, 'proportion_of_honest': 0.7400000000000004, 'rounds': 19, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 21, 'proportion_of_honest': 0.7100000000000004, 'rounds': 20, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 22, 'proportion_of_honest': 0.7000000000000004, 'rounds': 21, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 23, 'proportion_of_honest': 0.7200000000000004, 'rounds': 22, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 24, 'proportion_of_honest': 0.6900000000000004, 'rounds': 23, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 25, 'proportion_of_honest': 0.6700000000000004, 'rounds': 24, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 26, 'proportion_of_honest': 0.6300000000000003, 'rounds': 25, 'initial_honest_proportion': 0.5000000000000002}
