{'alpha': 0.8540048897266388, 'proportion_of_honest': 0.5000000000000002, 'rounds': 1, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 1.1664227545261383, 'proportion_of_honest': 0.49000000000000027, 'rounds': 2, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 0.5656355321407318, 'proportion_of_honest': 0.4400000000000002, 'rounds': 3, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -0.11789581179618835, 'proportion_of_honest': 0.4100000000000002, 'rounds': 4, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 0.7300808727741241, 'proportion_of_honest': 0.38000000000000017, 'rounds': 5, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 0.8900754749774933, 'proportion_of_honest': 0.38000000000000017, 'rounds': 6, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 0.6133631765842438, 'proportion_of_honest': 0.35000000000000014, 'rounds': 7, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 0.3193364441394806, 'proportion_of_honest': 0.4000000000000002, 'rounds': 8, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -0.6806635558605194, 'proportion_of_honest': 0.38000000000000017, 'rounds': 9, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -1.0302593111991882, 'proportion_of_honest': 0.3000000000000001, 'rounds': 10, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -1.50361767411232, 'proportion_of_honest': 0.3200000000000001, 'rounds': 11, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -2.50361767411232, 'proportion_of_honest': 0.2700000000000001, 'rounds': 12, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -1.50361767411232, 'proportion_of_honest': 0.22000000000000006, 'rounds': 13, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -2.50361767411232, 'proportion_of_honest': 0.2700000000000001, 'rounds': 14, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -2.573579788208008, 'proportion_of_honest': 0.2900000000000001, 'rounds': 15, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -1.67940354347229, 'proportion_of_honest': 0.2900000000000001, 'rounds': 16, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -1.6275701224803925, 'proportion_of_honest': 0.34000000000000014, 'rounds': 17, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -2.4917796552181244, 'proportion_of_honest': 0.37000000000000016, 'rounds': 18, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -2.8690206706523895, 'proportion_of_honest': 0.3300000000000001, 'rounds': 19, 'initial_honest_proportion': 0.5000000000000002}
