{'alpha': 2, 'proportion_of_honest': 0.2900000000000001, 'rounds': 1, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 3, 'proportion_of_honest': 0.3200000000000001, 'rounds': 2, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 4, 'proportion_of_honest': 0.26000000000000006, 'rounds': 3, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 5, 'proportion_of_honest': 0.24000000000000007, 'rounds': 4, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 6, 'proportion_of_honest': 0.2900000000000001, 'rounds': 5, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 7, 'proportion_of_honest': 0.3300000000000001, 'rounds': 6, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 8, 'proportion_of_honest': 0.5300000000000002, 'rounds': 7, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 9, 'proportion_of_honest': 0.5900000000000003, 'rounds': 8, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 10, 'proportion_of_honest': 0.6400000000000003, 'rounds': 9, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 11, 'proportion_of_honest': 0.6900000000000004, 'rounds': 10, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 12, 'proportion_of_honest': 0.7500000000000004, 'rounds': 11, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 13, 'proportion_of_honest': 0.7900000000000005, 'rounds': 12, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 14, 'proportion_of_honest': 0.7300000000000004, 'rounds': 13, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 15, 'proportion_of_honest': 0.6700000000000004, 'rounds': 14, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 16, 'proportion_of_honest': 0.7400000000000004, 'rounds': 15, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 17, 'proportion_of_honest': 0.8000000000000005, 'rounds': 16, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 18, 'proportion_of_honest': 0.8400000000000005, 'rounds': 17, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 19, 'proportion_of_honest': 0.8200000000000005, 'rounds': 18, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 20, 'proportion_of_honest': 0.7700000000000005, 'rounds': 19, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 21, 'proportion_of_honest': 0.7500000000000004, 'rounds': 20, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 22, 'proportion_of_honest': 0.8200000000000005, 'rounds': 21, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 23, 'proportion_of_honest': 0.8100000000000005, 'rounds': 22, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 24, 'proportion_of_honest': 0.7800000000000005, 'rounds': 23, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 25, 'proportion_of_honest': 0.7700000000000005, 'rounds': 24, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 26, 'proportion_of_honest': 0.8000000000000005, 'rounds': 25, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 27, 'proportion_of_honest': 0.7900000000000005, 'rounds': 26, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 28, 'proportion_of_honest': 0.8000000000000005, 'rounds': 27, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 29, 'proportion_of_honest': 0.8500000000000005, 'rounds': 28, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 30, 'proportion_of_honest': 0.8400000000000005, 'rounds': 29, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 31, 'proportion_of_honest': 0.8600000000000005, 'rounds': 30, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 32, 'proportion_of_honest': 0.9200000000000006, 'rounds': 31, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 33, 'proportion_of_honest': 0.9300000000000006, 'rounds': 32, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 34, 'proportion_of_honest': 0.9600000000000006, 'rounds': 33, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 35, 'proportion_of_honest': 0.9800000000000006, 'rounds': 34, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 36, 'proportion_of_honest': 0.9900000000000007, 'rounds': 35, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 37, 'proportion_of_honest': 0.9900000000000007, 'rounds': 36, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 38, 'proportion_of_honest': 0.9900000000000007, 'rounds': 37, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 39, 'proportion_of_honest': 0.9900000000000007, 'rounds': 38, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 40, 'proportion_of_honest': 1.0000000000000007, 'rounds': 39, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 41, 'proportion_of_honest': 1.0000000000000007, 'rounds': 40, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 42, 'proportion_of_honest': 1.0000000000000007, 'rounds': 41, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 43, 'proportion_of_honest': 1.0000000000000007, 'rounds': 42, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 44, 'proportion_of_honest': 1.0000000000000007, 'rounds': 43, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 45, 'proportion_of_honest': 1.0000000000000007, 'rounds': 44, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 46, 'proportion_of_honest': 1.0000000000000007, 'rounds': 45, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 47, 'proportion_of_honest': 1.0000000000000007, 'rounds': 46, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 48, 'proportion_of_honest': 1.0000000000000007, 'rounds': 47, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 49, 'proportion_of_honest': 1.0000000000000007, 'rounds': 48, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 50, 'proportion_of_honest': 1.0000000000000007, 'rounds': 49, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 51, 'proportion_of_honest': 1.0000000000000007, 'rounds': 50, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 52, 'proportion_of_honest': 1.0000000000000007, 'rounds': 51, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 53, 'proportion_of_honest': 1.0000000000000007, 'rounds': 52, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 54, 'proportion_of_honest': 1.0000000000000007, 'rounds': 53, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 55, 'proportion_of_honest': 1.0000000000000007, 'rounds': 54, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 56, 'proportion_of_honest': 1.0000000000000007, 'rounds': 55, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 57, 'proportion_of_honest': 1.0000000000000007, 'rounds': 56, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 58, 'proportion_of_honest': 1.0000000000000007, 'rounds': 57, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 59, 'proportion_of_honest': 1.0000000000000007, 'rounds': 58, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 60, 'proportion_of_honest': 1.0000000000000007, 'rounds': 59, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 61, 'proportion_of_honest': 1.0000000000000007, 'rounds': 60, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 62, 'proportion_of_honest': 1.0000000000000007, 'rounds': 61, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 63, 'proportion_of_honest': 1.0000000000000007, 'rounds': 62, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 64, 'proportion_of_honest': 1.0000000000000007, 'rounds': 63, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 65, 'proportion_of_honest': 1.0000000000000007, 'rounds': 64, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 66, 'proportion_of_honest': 1.0000000000000007, 'rounds': 65, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 67, 'proportion_of_honest': 1.0000000000000007, 'rounds': 66, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 68, 'proportion_of_honest': 1.0000000000000007, 'rounds': 67, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 69, 'proportion_of_honest': 1.0000000000000007, 'rounds': 68, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 70, 'proportion_of_honest': 1.0000000000000007, 'rounds': 69, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 71, 'proportion_of_honest': 1.0000000000000007, 'rounds': 70, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 72, 'proportion_of_honest': 1.0000000000000007, 'rounds': 71, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 73, 'proportion_of_honest': 1.0000000000000007, 'rounds': 72, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 74, 'proportion_of_honest': 1.0000000000000007, 'rounds': 73, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 75, 'proportion_of_honest': 1.0000000000000007, 'rounds': 74, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 76, 'proportion_of_honest': 1.0000000000000007, 'rounds': 75, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 77, 'proportion_of_honest': 1.0000000000000007, 'rounds': 76, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 78, 'proportion_of_honest': 1.0000000000000007, 'rounds': 77, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 79, 'proportion_of_honest': 1.0000000000000007, 'rounds': 78, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 80, 'proportion_of_honest': 1.0000000000000007, 'rounds': 79, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 81, 'proportion_of_honest': 1.0000000000000007, 'rounds': 80, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 82, 'proportion_of_honest': 1.0000000000000007, 'rounds': 81, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 83, 'proportion_of_honest': 1.0000000000000007, 'rounds': 82, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 84, 'proportion_of_honest': 1.0000000000000007, 'rounds': 83, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 85, 'proportion_of_honest': 1.0000000000000007, 'rounds': 84, 'initial_honest_proportion': 0.2900000000000001}
{'alpha': 86, 'proportion_of_honest': 1.0000000000000007, 'rounds': 85, 'initial_honest_proportion': 0.2900000000000001}
