{'alpha': 0.5290813446044922, 'proportion_of_honest': 0.5000000000000002, 'rounds': 0, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -0.4709186553955078, 'proportion_of_honest': 0.5300000000000002, 'rounds': 1, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -0.37562214583158493, 'proportion_of_honest': 0.5900000000000003, 'rounds': 2, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -1.0509866401553154, 'proportion_of_honest': 0.5600000000000003, 'rounds': 3, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -0.0509866401553154, 'proportion_of_honest': 0.6200000000000003, 'rounds': 4, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -0.5744838640093803, 'proportion_of_honest': 0.6900000000000004, 'rounds': 5, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -0.858905129134655, 'proportion_of_honest': 0.6900000000000004, 'rounds': 6, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -1.3384856507182121, 'proportion_of_honest': 0.6900000000000004, 'rounds': 7, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -0.6814108416438103, 'proportion_of_honest': 0.7400000000000004, 'rounds': 8, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -1.4613639041781425, 'proportion_of_honest': 0.7600000000000005, 'rounds': 9, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -1.3693930581212044, 'proportion_of_honest': 0.7800000000000005, 'rounds': 10, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -1.271437294781208, 'proportion_of_honest': 0.7400000000000004, 'rounds': 11, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -2.271437294781208, 'proportion_of_honest': 0.7200000000000004, 'rounds': 12, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -2.796975500881672, 'proportion_of_honest': 0.7300000000000004, 'rounds': 13, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -3.2588747814297676, 'proportion_of_honest': 0.7700000000000005, 'rounds': 14, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -4.258874781429768, 'proportion_of_honest': 0.7900000000000005, 'rounds': 15, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -5.084177024662495, 'proportion_of_honest': 0.7900000000000005, 'rounds': 16, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -5.654852993786335, 'proportion_of_honest': 0.8000000000000005, 'rounds': 17, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -6.654852993786335, 'proportion_of_honest': 0.8100000000000005, 'rounds': 18, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -5.654852993786335, 'proportion_of_honest': 0.8400000000000005, 'rounds': 19, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -5.6368060782551765, 'proportion_of_honest': 0.8400000000000005, 'rounds': 20, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -5.557198651134968, 'proportion_of_honest': 0.9000000000000006, 'rounds': 21, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -6.557198651134968, 'proportion_of_honest': 0.8800000000000006, 'rounds': 22, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -6.435807295143604, 'proportion_of_honest': 0.8900000000000006, 'rounds': 23, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -6.884966112673283, 'proportion_of_honest': 0.9400000000000006, 'rounds': 24, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -7.022391609847546, 'proportion_of_honest': 0.9300000000000006, 'rounds': 25, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -6.575094126164913, 'proportion_of_honest': 0.9300000000000006, 'rounds': 26, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -6.708447121083736, 'proportion_of_honest': 0.9400000000000006, 'rounds': 27, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -6.914198748767376, 'proportion_of_honest': 0.9500000000000006, 'rounds': 28, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -6.879087947309017, 'proportion_of_honest': 0.9600000000000006, 'rounds': 29, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -7.879087947309017, 'proportion_of_honest': 0.9500000000000006, 'rounds': 30, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -6.898085258901119, 'proportion_of_honest': 0.9700000000000006, 'rounds': 31, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -7.389576368033886, 'proportion_of_honest': 0.9700000000000006, 'rounds': 32, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -6.810858897864819, 'proportion_of_honest': 0.9500000000000006, 'rounds': 33, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -7.810858897864819, 'proportion_of_honest': 0.9400000000000006, 'rounds': 34, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -6.810858897864819, 'proportion_of_honest': 0.9000000000000006, 'rounds': 35, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -7.032753862440586, 'proportion_of_honest': 0.8900000000000006, 'rounds': 36, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -7.825624145567417, 'proportion_of_honest': 0.8400000000000005, 'rounds': 37, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -7.582563437521458, 'proportion_of_honest': 0.8600000000000005, 'rounds': 38, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -7.3154915645718575, 'proportion_of_honest': 0.8600000000000005, 'rounds': 39, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -6.607158429920673, 'proportion_of_honest': 0.8400000000000005, 'rounds': 40, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -6.878480829298496, 'proportion_of_honest': 0.8000000000000005, 'rounds': 41, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -7.878480829298496, 'proportion_of_honest': 0.8100000000000005, 'rounds': 42, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -8.878480829298496, 'proportion_of_honest': 0.8100000000000005, 'rounds': 43, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -9.68809012323618, 'proportion_of_honest': 0.8100000000000005, 'rounds': 44, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': -8.966206170618534, 'proportion_of_honest': 0.6900000000000004, 'rounds': 45, 'initial_honest_proportion': 0.5000000000000002}
