{'alpha': 1.4171198010444641, 'proportion_of_honest': 0.5100000000000002, 'rounds': 0, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 7.307350993156433, 'proportion_of_honest': 0.6600000000000004, 'rounds': 18, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 8.307350993156433, 'proportion_of_honest': 0.6300000000000003, 'rounds': 19, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 7.307350993156433, 'proportion_of_honest': 0.6700000000000004, 'rounds': 20, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 7.660909652709961, 'proportion_of_honest': 0.7300000000000004, 'rounds': 21, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 8.660909652709961, 'proportion_of_honest': 0.7300000000000004, 'rounds': 22, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 9.27452141046524, 'proportion_of_honest': 0.7300000000000004, 'rounds': 23, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 10.27452141046524, 'proportion_of_honest': 0.7100000000000004, 'rounds': 24, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 10.772641360759735, 'proportion_of_honest': 0.7800000000000005, 'rounds': 25, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 11.772641360759735, 'proportion_of_honest': 0.7400000000000004, 'rounds': 26, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 11.532520800828934, 'proportion_of_honest': 0.7900000000000005, 'rounds': 27, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 12.47266772389412, 'proportion_of_honest': 0.7300000000000004, 'rounds': 28, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 11.633767873048782, 'proportion_of_honest': 0.7600000000000005, 'rounds': 29, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 12.529324561357498, 'proportion_of_honest': 0.6800000000000004, 'rounds': 30, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 13.209053665399551, 'proportion_of_honest': 0.7600000000000005, 'rounds': 31, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 13.974485784769058, 'proportion_of_honest': 0.7900000000000005, 'rounds': 32, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 12.974485784769058, 'proportion_of_honest': 0.7600000000000005, 'rounds': 33, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 13.105209797620773, 'proportion_of_honest': 0.7500000000000004, 'rounds': 34, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 12.105209797620773, 'proportion_of_honest': 0.7300000000000004, 'rounds': 35, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 11.174516052007675, 'proportion_of_honest': 0.7700000000000005, 'rounds': 36, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 11.185695827007294, 'proportion_of_honest': 0.8200000000000005, 'rounds': 37, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 12.185695827007294, 'proportion_of_honest': 0.7400000000000004, 'rounds': 38, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 11.563186347484589, 'proportion_of_honest': 0.7900000000000005, 'rounds': 39, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 12.560513198375702, 'proportion_of_honest': 0.7300000000000004, 'rounds': 40, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 11.560513198375702, 'proportion_of_honest': 0.7400000000000004, 'rounds': 41, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 10.560513198375702, 'proportion_of_honest': 0.7700000000000005, 'rounds': 42, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 9.560513198375702, 'proportion_of_honest': 0.8500000000000005, 'rounds': 43, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 9.107049822807312, 'proportion_of_honest': 0.7300000000000004, 'rounds': 44, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 8.646211922168732, 'proportion_of_honest': 0.8300000000000005, 'rounds': 45, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 9.170948803424835, 'proportion_of_honest': 0.8100000000000005, 'rounds': 46, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 8.170948803424835, 'proportion_of_honest': 0.8100000000000005, 'rounds': 47, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 7.170948803424835, 'proportion_of_honest': 0.8300000000000005, 'rounds': 48, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 7.995127975940704, 'proportion_of_honest': 0.9100000000000006, 'rounds': 49, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 8.328652650117874, 'proportion_of_honest': 0.9100000000000006, 'rounds': 50, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 9.328652650117874, 'proportion_of_honest': 0.8900000000000006, 'rounds': 51, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 9.895665794610977, 'proportion_of_honest': 0.9100000000000006, 'rounds': 52, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 10.12028443813324, 'proportion_of_honest': 0.8800000000000006, 'rounds': 53, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 9.12028443813324, 'proportion_of_honest': 0.8800000000000006, 'rounds': 54, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 8.91768729686737, 'proportion_of_honest': 0.8900000000000006, 'rounds': 55, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 9.097018167376518, 'proportion_of_honest': 0.9000000000000006, 'rounds': 56, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 9.747508153319359, 'proportion_of_honest': 0.8700000000000006, 'rounds': 57, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 9.056166216731071, 'proportion_of_honest': 0.8300000000000005, 'rounds': 58, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 9.103569015860558, 'proportion_of_honest': 0.8300000000000005, 'rounds': 59, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 8.892119899392128, 'proportion_of_honest': 0.8400000000000005, 'rounds': 60, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 7.892119899392128, 'proportion_of_honest': 0.8800000000000006, 'rounds': 61, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 8.787201181054115, 'proportion_of_honest': 0.8700000000000006, 'rounds': 62, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 8.528986528515816, 'proportion_of_honest': 0.9300000000000006, 'rounds': 63, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 8.037132903933525, 'proportion_of_honest': 0.9100000000000006, 'rounds': 64, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 7.767656192183495, 'proportion_of_honest': 0.9600000000000006, 'rounds': 65, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 7.169894799590111, 'proportion_of_honest': 0.9200000000000006, 'rounds': 66, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 8.16989479959011, 'proportion_of_honest': 0.8800000000000006, 'rounds': 67, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 7.683873936533928, 'proportion_of_honest': 0.8800000000000006, 'rounds': 68, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 7.483569890260696, 'proportion_of_honest': 0.8900000000000006, 'rounds': 69, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 8.010788172483444, 'proportion_of_honest': 0.8800000000000006, 'rounds': 70, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 8.666168063879013, 'proportion_of_honest': 0.9200000000000006, 'rounds': 71, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 9.555898398160934, 'proportion_of_honest': 0.9400000000000006, 'rounds': 72, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 8.555898398160934, 'proportion_of_honest': 0.9600000000000006, 'rounds': 73, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 8.867168873548508, 'proportion_of_honest': 0.9600000000000006, 'rounds': 74, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 7.972111791372299, 'proportion_of_honest': 0.9800000000000006, 'rounds': 75, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 8.643261760473251, 'proportion_of_honest': 0.9700000000000006, 'rounds': 76, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 8.869385793805122, 'proportion_of_honest': 0.9900000000000007, 'rounds': 77, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 8.883184097707272, 'proportion_of_honest': 1.0000000000000007, 'rounds': 78, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 0.4480244517326355, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.722853422164917, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.6450030207633972, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.41693955659866333, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': -0.5830604434013367, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': -0.2873193025588989, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': -0.6220855116844177, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.4738492369651794, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.4027995467185974, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.5800673067569733, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.8272748589515686, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.8272748589515686, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.8272748589515686, 'proportion_of_honest': 1.0000000000000007, 'rounds': 3, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.8225320279598236, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.691507637500763, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.5498522520065308, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.267710030078888, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.1519435048103333, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 3.1519435048103333, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.0616945400834084, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.21612679958343506, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': -0.26112380623817444, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.5496360957622528, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.447269469499588, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.9064954817295074, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': -1.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.8564438372850418, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.710957646369934, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.4835750460624695, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.75956791639328, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.4675528407096863, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': -0.9520549774169922, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.04794502258300781, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.4561747908592224, 'proportion_of_honest': 1.0000000000000007, 'rounds': 3, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.7985811829566956, 'proportion_of_honest': 1.0000000000000007, 'rounds': 4, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.7985811829566956, 'proportion_of_honest': 1.0000000000000007, 'rounds': 5, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.7985811829566956, 'proportion_of_honest': 1.0000000000000007, 'rounds': 6, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.10823339223861694, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.3878455758094788, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': -0.8522192239761353, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.644098460674286, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.963744878768921, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.8833670616149902, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.6006683111190796, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.0056336373090744, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.005633637309074402, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.4920550584793091, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.3575003147125244, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.618511736392975, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.8922483325004578, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.8922483325004578, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.008468151092529297, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.5669299364089966, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.057699501514435, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.8131246864795685, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.5293496549129486, 'proportion_of_honest': 1.0000000000000007, 'rounds': 3, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.6735801100730896, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.746775820851326, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.35532116889953613, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.7723653018474579, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.3005744218826294, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.301693320274353, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.301693320274353, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': -0.698306679725647, 'proportion_of_honest': 1.0000000000000007, 'rounds': 3, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': -0.6323496848344803, 'proportion_of_honest': 1.0000000000000007, 'rounds': 4, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': -0.3539711683988571, 'proportion_of_honest': 1.0000000000000007, 'rounds': 5, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': -0.008812710642814636, 'proportion_of_honest': 1.0000000000000007, 'rounds': 6, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 3.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.922389566898346, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.6051351428031921, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.6035192012786865, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.6035192012786865, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.3234342336654663, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.9743120074272156, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.1467450559139252, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.146745055913925, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.06806188821792603, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.7481281161308289, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': -0.15058457851409912, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.06323105096817017, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.4964631795883179, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.496463179588318, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.207016408443451, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.207016408443451, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.8077297508716583, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.4932588040828705, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': -0.5422272682189941, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.45777273178100586, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.4577727317810059, 'proportion_of_honest': 1.0000000000000007, 'rounds': 3, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.07217663526535034, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.5572109222412109, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.210221529006958, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 2.210221529006958, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.2812268733978271, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.9617476165294647, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.802629441022873, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 1.3229638934135437, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
{'alpha': 0.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0, 'initial_honest_proportion': 1.0000000000000007}
