{'alpha': 1.4409795701503754, 'proportion_of_honest': 0.37000000000000016, 'rounds': 0}
{'alpha': -0.0818134993314743, 'proportion_of_honest': 0.45000000000000023, 'rounds': 30}
{'alpha': 0.9181865006685257, 'proportion_of_honest': 0.4300000000000002, 'rounds': 31}
{'alpha': 1.3150423914194107, 'proportion_of_honest': 0.46000000000000024, 'rounds': 32}
{'alpha': 2.3150423914194107, 'proportion_of_honest': 0.48000000000000026, 'rounds': 33}
{'alpha': 2.8566596060991287, 'proportion_of_honest': 0.48000000000000026, 'rounds': 34}
{'alpha': 1.8566596060991287, 'proportion_of_honest': 0.5200000000000002, 'rounds': 35}
{'alpha': 1.8894598707556725, 'proportion_of_honest': 0.46000000000000024, 'rounds': 36}
{'alpha': 1.4406753405928612, 'proportion_of_honest': 0.47000000000000025, 'rounds': 37}
{'alpha': 0.8972102031111717, 'proportion_of_honest': 0.38000000000000017, 'rounds': 38}
{'alpha': -0.10278979688882828, 'proportion_of_honest': 0.3900000000000002, 'rounds': 39}
{'alpha': -1.1027897968888283, 'proportion_of_honest': 0.34000000000000014, 'rounds': 40}
{'alpha': -0.4275570288300514, 'proportion_of_honest': 0.4000000000000002, 'rounds': 41}
{'alpha': 0.2429346665740013, 'proportion_of_honest': 0.4100000000000002, 'rounds': 42}
{'alpha': 1.2429346665740013, 'proportion_of_honest': 0.4400000000000002, 'rounds': 43}
{'alpha': 0.36069103330373764, 'proportion_of_honest': 0.5100000000000002, 'rounds': 44}
{'alpha': -0.6393089666962624, 'proportion_of_honest': 0.6200000000000003, 'rounds': 45}
{'alpha': -0.6039865091443062, 'proportion_of_honest': 0.5500000000000003, 'rounds': 46}
{'alpha': -1.6039865091443062, 'proportion_of_honest': 0.6200000000000003, 'rounds': 47}
{'alpha': -1.1234951987862587, 'proportion_of_honest': 0.5600000000000003, 'rounds': 48}
{'alpha': -1.9776161089539528, 'proportion_of_honest': 0.5500000000000003, 'rounds': 49}
{'alpha': -1.6567823067307472, 'proportion_of_honest': 0.48000000000000026, 'rounds': 50}
{'alpha': -2.6567823067307472, 'proportion_of_honest': 0.4000000000000002, 'rounds': 51}
{'alpha': -1.8553843274712563, 'proportion_of_honest': 0.37000000000000016, 'rounds': 52}
{'alpha': -2.1129096522927284, 'proportion_of_honest': 0.37000000000000016, 'rounds': 53}
{'alpha': -1.5237519517540932, 'proportion_of_honest': 0.36000000000000015, 'rounds': 54}
{'alpha': -2.10991583019495, 'proportion_of_honest': 0.38000000000000017, 'rounds': 55}
{'alpha': -1.6269409134984016, 'proportion_of_honest': 0.3900000000000002, 'rounds': 56}
{'alpha': -1.7503972724080086, 'proportion_of_honest': 0.36000000000000015, 'rounds': 57}
{'alpha': -1.7313539907336235, 'proportion_of_honest': 0.34000000000000014, 'rounds': 58}
{'alpha': -2.4987294003367424, 'proportion_of_honest': 0.3200000000000001, 'rounds': 59}
{'alpha': -2.6551988646388054, 'proportion_of_honest': 0.3200000000000001, 'rounds': 60}
{'alpha': -1.6551988646388054, 'proportion_of_honest': 0.4400000000000002, 'rounds': 61}
{'alpha': -2.6551988646388054, 'proportion_of_honest': 0.46000000000000024, 'rounds': 62}
{'alpha': -1.9491248652338982, 'proportion_of_honest': 0.45000000000000023, 'rounds': 63}
{'alpha': -1.7039993330836296, 'proportion_of_honest': 0.45000000000000023, 'rounds': 64}
{'alpha': -2.281858555972576, 'proportion_of_honest': 0.4200000000000002, 'rounds': 65}
{'alpha': -3.2178636714816093, 'proportion_of_honest': 0.4000000000000002, 'rounds': 66}
{'alpha': -3.41644037514925, 'proportion_of_honest': 0.4200000000000002, 'rounds': 67}
{'alpha': -4.002501495182514, 'proportion_of_honest': 0.37000000000000016, 'rounds': 68}
{'alpha': -3.801173634827137, 'proportion_of_honest': 0.4200000000000002, 'rounds': 69}
{'alpha': -2.8362103775143623, 'proportion_of_honest': 0.37000000000000016, 'rounds': 70}
{'alpha': -1.8362103775143623, 'proportion_of_honest': 0.4200000000000002, 'rounds': 71}
{'alpha': -1.7541998848319054, 'proportion_of_honest': 0.46000000000000024, 'rounds': 72}
{'alpha': -1.3992083296179771, 'proportion_of_honest': 0.34000000000000014, 'rounds': 73}
{'alpha': -0.8264845237135887, 'proportion_of_honest': 0.35000000000000014, 'rounds': 74}
{'alpha': -0.9668666645884514, 'proportion_of_honest': 0.4400000000000002, 'rounds': 75}
{'alpha': 0.033133335411548615, 'proportion_of_honest': 0.47000000000000025, 'rounds': 76}
{'alpha': 0.7561547830700874, 'proportion_of_honest': 0.49000000000000027, 'rounds': 77}
{'alpha': -0.0939975306391716, 'proportion_of_honest': 0.4200000000000002, 'rounds': 78}
{'alpha': -1.0939975306391716, 'proportion_of_honest': 0.4400000000000002, 'rounds': 79}
{'alpha': -1.736500196158886, 'proportion_of_honest': 0.46000000000000024, 'rounds': 80}
{'alpha': -0.736500196158886, 'proportion_of_honest': 0.4300000000000002, 'rounds': 81}
{'alpha': -0.2009095475077629, 'proportion_of_honest': 0.4100000000000002, 'rounds': 82}
{'alpha': 0.7990904524922371, 'proportion_of_honest': 0.4000000000000002, 'rounds': 83}
{'alpha': -0.2009095475077629, 'proportion_of_honest': 0.4300000000000002, 'rounds': 84}
{'alpha': -1.1321251317858696, 'proportion_of_honest': 0.47000000000000025, 'rounds': 85}
{'alpha': -2.1321251317858696, 'proportion_of_honest': 0.5100000000000002, 'rounds': 86}
{'alpha': -1.6599339172244072, 'proportion_of_honest': 0.5300000000000002, 'rounds': 87}
{'alpha': -2.659933917224407, 'proportion_of_honest': 0.5200000000000002, 'rounds': 88}
{'alpha': -2.6378021389245987, 'proportion_of_honest': 0.5000000000000002, 'rounds': 89}
{'alpha': -2.056588903069496, 'proportion_of_honest': 0.5900000000000003, 'rounds': 90}
{'alpha': -1.5449807792901993, 'proportion_of_honest': 0.6100000000000003, 'rounds': 91}
{'alpha': -0.5449807792901993, 'proportion_of_honest': 0.5600000000000003, 'rounds': 92}
{'alpha': -1.5449807792901993, 'proportion_of_honest': 0.6200000000000003, 'rounds': 93}
{'alpha': -1.9764354377985, 'proportion_of_honest': 0.6200000000000003, 'rounds': 94}
{'alpha': -2.766731634736061, 'proportion_of_honest': 0.7100000000000004, 'rounds': 95}
{'alpha': -2.556574270129204, 'proportion_of_honest': 0.6000000000000003, 'rounds': 96}
{'alpha': -2.402197316288948, 'proportion_of_honest': 0.6400000000000003, 'rounds': 97}
{'alpha': -1.959826484322548, 'proportion_of_honest': 0.7100000000000004, 'rounds': 98}
{'alpha': -1.5572824031114578, 'proportion_of_honest': 0.7300000000000004, 'rounds': 99}
{'alpha': -1.596919558942318, 'proportion_of_honest': 0.6500000000000004, 'rounds': 100}
{'alpha': -0.596919558942318, 'proportion_of_honest': 0.6700000000000004, 'rounds': 101}
{'alpha': 0.40308044105768204, 'proportion_of_honest': 0.6400000000000003, 'rounds': 102}
{'alpha': -0.12491437047719955, 'proportion_of_honest': 0.6500000000000004, 'rounds': 103}
{'alpha': -1.1249143704771996, 'proportion_of_honest': 0.5300000000000002, 'rounds': 104}
{'alpha': -2.1249143704771996, 'proportion_of_honest': 0.5700000000000003, 'rounds': 105}
{'alpha': -2.3459137454628944, 'proportion_of_honest': 0.5000000000000002, 'rounds': 106}
{'alpha': -1.3459137454628944, 'proportion_of_honest': 0.48000000000000026, 'rounds': 107}
{'alpha': -0.9866279438138008, 'proportion_of_honest': 0.49000000000000027, 'rounds': 108}
{'alpha': -1.8841902688145638, 'proportion_of_honest': 0.45000000000000023, 'rounds': 109}
{'alpha': -1.4495759084820747, 'proportion_of_honest': 0.38000000000000017, 'rounds': 110}
{'alpha': -2.4495759084820747, 'proportion_of_honest': 0.38000000000000017, 'rounds': 111}
{'alpha': -1.4495759084820747, 'proportion_of_honest': 0.26000000000000006, 'rounds': 112}
{'alpha': -0.44957590848207474, 'proportion_of_honest': 0.26000000000000006, 'rounds': 113}
{'alpha': 0.5044541880488396, 'proportion_of_honest': 0.2900000000000001, 'rounds': 114}
{'alpha': 1.5044541880488396, 'proportion_of_honest': 0.35000000000000014, 'rounds': 115}
{'alpha': 2.487564794719219, 'proportion_of_honest': 0.3000000000000001, 'rounds': 116}
{'alpha': 1.7216382548213005, 'proportion_of_honest': 0.3300000000000001, 'rounds': 117}
{'alpha': 1.079725794494152, 'proportion_of_honest': 0.3200000000000001, 'rounds': 118}
{'alpha': 0.07972579449415207, 'proportion_of_honest': 0.3300000000000001, 'rounds': 119}
{'alpha': -0.10179994255304337, 'proportion_of_honest': 0.3100000000000001, 'rounds': 120}
{'alpha': -0.6266180649399757, 'proportion_of_honest': 0.36000000000000015, 'rounds': 121}
{'alpha': -0.5655155256390572, 'proportion_of_honest': 0.37000000000000016, 'rounds': 122}
{'alpha': -1.4261506870388985, 'proportion_of_honest': 0.36000000000000015, 'rounds': 123}
{'alpha': -0.625259168446064, 'proportion_of_honest': 0.36000000000000015, 'rounds': 124}
{'alpha': -0.9552348628640175, 'proportion_of_honest': 0.38000000000000017, 'rounds': 125}
{'alpha': 0.04476513713598251, 'proportion_of_honest': 0.38000000000000017, 'rounds': 126}
{'alpha': 1.0447651371359825, 'proportion_of_honest': 0.4300000000000002, 'rounds': 127}
{'alpha': 2.0447651371359825, 'proportion_of_honest': 0.47000000000000025, 'rounds': 128}
{'alpha': 2.6496391519904137, 'proportion_of_honest': 0.47000000000000025, 'rounds': 129}
{'alpha': 1.6925630196928978, 'proportion_of_honest': 0.46000000000000024, 'rounds': 130}
{'alpha': 0.6925630196928978, 'proportion_of_honest': 0.45000000000000023, 'rounds': 131}
{'alpha': 1.4669357165694237, 'proportion_of_honest': 0.4400000000000002, 'rounds': 132}
{'alpha': 2.2312904223799706, 'proportion_of_honest': 0.46000000000000024, 'rounds': 133}
{'alpha': 1.4209295138716698, 'proportion_of_honest': 0.49000000000000027, 'rounds': 134}
{'alpha': 2.4209295138716698, 'proportion_of_honest': 0.47000000000000025, 'rounds': 135}
{'alpha': 1.5316343531012535, 'proportion_of_honest': 0.48000000000000026, 'rounds': 136}
{'alpha': 2.3154353126883507, 'proportion_of_honest': 0.5700000000000003, 'rounds': 137}
{'alpha': 1.3154353126883507, 'proportion_of_honest': 0.5300000000000002, 'rounds': 138}
{'alpha': 2.0689448341727257, 'proportion_of_honest': 0.5800000000000003, 'rounds': 139}
{'alpha': 1.8596556410193443, 'proportion_of_honest': 0.47000000000000025, 'rounds': 140}
{'alpha': 2.038477934896946, 'proportion_of_honest': 0.46000000000000024, 'rounds': 141}
{'alpha': 2.627494253218174, 'proportion_of_honest': 0.5100000000000002, 'rounds': 142}
{'alpha': 3.627494253218174, 'proportion_of_honest': 0.5000000000000002, 'rounds': 143}
{'alpha': 3.775484524667263, 'proportion_of_honest': 0.5100000000000002, 'rounds': 144}
{'alpha': 3.207151971757412, 'proportion_of_honest': 0.5200000000000002, 'rounds': 145}
{'alpha': 3.98581775277853, 'proportion_of_honest': 0.5100000000000002, 'rounds': 146}
{'alpha': 4.20897514373064, 'proportion_of_honest': 0.5000000000000002, 'rounds': 147}
{'alpha': 4.7850989773869514, 'proportion_of_honest': 0.5000000000000002, 'rounds': 148}
{'alpha': 5.7850989773869514, 'proportion_of_honest': 0.47000000000000025, 'rounds': 149}
{'alpha': 5.300763584673405, 'proportion_of_honest': 0.4400000000000002, 'rounds': 150}
{'alpha': 6.300763584673405, 'proportion_of_honest': 0.5500000000000003, 'rounds': 151}
{'alpha': 7.300763584673405, 'proportion_of_honest': 0.6100000000000003, 'rounds': 152}
{'alpha': 6.981989927589893, 'proportion_of_honest': 0.6600000000000004, 'rounds': 153}
{'alpha': 7.407481797039509, 'proportion_of_honest': 0.6500000000000004, 'rounds': 154}
{'alpha': 8.407481797039509, 'proportion_of_honest': 0.7000000000000004, 'rounds': 155}
{'alpha': 7.407481797039509, 'proportion_of_honest': 0.6900000000000004, 'rounds': 156}
{'alpha': 8.407481797039509, 'proportion_of_honest': 0.6500000000000004, 'rounds': 157}
{'alpha': 9.407481797039509, 'proportion_of_honest': 0.7000000000000004, 'rounds': 158}
{'alpha': 8.645349211990833, 'proportion_of_honest': 0.7400000000000004, 'rounds': 159}
{'alpha': 7.645349211990833, 'proportion_of_honest': 0.7700000000000005, 'rounds': 160}
{'alpha': 8.645349211990833, 'proportion_of_honest': 0.7500000000000004, 'rounds': 161}
{'alpha': 9.264901585876942, 'proportion_of_honest': 0.7800000000000005, 'rounds': 162}
{'alpha': 10.087138064205647, 'proportion_of_honest': 0.7900000000000005, 'rounds': 163}
{'alpha': 10.074615338817239, 'proportion_of_honest': 0.7900000000000005, 'rounds': 164}
{'alpha': 10.607062319293618, 'proportion_of_honest': 0.8500000000000005, 'rounds': 165}
{'alpha': 9.798981884494424, 'proportion_of_honest': 0.9100000000000006, 'rounds': 166}
{'alpha': 8.798981884494424, 'proportion_of_honest': 0.9200000000000006, 'rounds': 167}
{'alpha': 7.798981884494424, 'proportion_of_honest': 0.9200000000000006, 'rounds': 168}
{'alpha': 6.968405345454812, 'proportion_of_honest': 0.8800000000000006, 'rounds': 169}
{'alpha': 7.968405345454812, 'proportion_of_honest': 0.9200000000000006, 'rounds': 170}
{'alpha': 7.399661282077432, 'proportion_of_honest': 0.9200000000000006, 'rounds': 171}
{'alpha': 7.816704014316201, 'proportion_of_honest': 0.9600000000000006, 'rounds': 172}
{'alpha': 7.342760959640145, 'proportion_of_honest': 0.9600000000000006, 'rounds': 173}
{'alpha': 7.558168360963464, 'proportion_of_honest': 1.0000000000000007, 'rounds': 174}
{'alpha': 0.5683461129665375, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 0.5450439453125, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': -0.15681535005569458, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': 0.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 1.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': 1.5479633808135986, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2}
{'alpha': 0.5801905691623688, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 1.5801905691623688, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': 0.18599528074264526, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 0.22119492292404175, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 2.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 3.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': 0.6167122721672058, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': -0.3832877278327942, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': -0.7624516785144806, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2}
{'alpha': 1.2061830461025238, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 1.1033952161669731, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': 0.11177556961774826, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2}
{'alpha': 0.7951598092913628, 'proportion_of_honest': 1.0000000000000007, 'rounds': 3}
{'alpha': 2.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 1.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': 0.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2}
{'alpha': -1.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 3}
{'alpha': 0.5757108628749847, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 2.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 0.34738194942474365, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 0.43340053409338, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': 0.6549573913216591, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2}
{'alpha': -0.15583648532629013, 'proportion_of_honest': 1.0000000000000007, 'rounds': 3}
{'alpha': 0.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 0.7161637544631958, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': 1.7161637544631958, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2}
{'alpha': 1.4017353653907776, 'proportion_of_honest': 1.0000000000000007, 'rounds': 3}
{'alpha': 0.9510446488857269, 'proportion_of_honest': 1.0000000000000007, 'rounds': 4}
{'alpha': 0.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 0.8352520614862442, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 0.527717113494873, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 0.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 1.3150257468223572, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 2.315025746822357, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': 1.4910065829753876, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 1.859261691570282, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': 1.40475395321846, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 0.35123342275619507, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': -0.6487665772438049, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': 0.35123342275619507, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2}
{'alpha': 0.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 2.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 1.916314534842968, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': 1.7443242743611336, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2}
{'alpha': 2.7443242743611336, 'proportion_of_honest': 1.0000000000000007, 'rounds': 3}
{'alpha': 1.9581968784332275, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 2.9581968784332275, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': 0.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': -0.7235084176063538, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': 0.26474541425704956, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 0.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 1.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': 0.8366631716489792, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 1.2020498365163803, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': 1.7119131535291672, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2}
{'alpha': 2.0994633585214615, 'proportion_of_honest': 1.0000000000000007, 'rounds': 3}
{'alpha': 0.6435750126838684, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 0.06732183694839478, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': 0.7673781514167786, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 0.17525291442871094, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': -0.20199382305145264, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2}
{'alpha': 1.5581427216529846, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 0.5581427216529846, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': 1.3206162452697754, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2}
{'alpha': 0.3206162452697754, 'proportion_of_honest': 1.0000000000000007, 'rounds': 3}
{'alpha': 0.4791005849838257, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': -0.5208994150161743, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': -0.9097754061222076, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2}
{'alpha': -0.3332504332065582, 'proportion_of_honest': 1.0000000000000007, 'rounds': 3}
{'alpha': -0.09340155124664307, 'proportion_of_honest': 1.0000000000000007, 'rounds': 4}
{'alpha': 2.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 2.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 3.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': 0.08940684795379639, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': -0.9105931520462036, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': -0.5562053918838501, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2}
{'alpha': 0.8639147579669952, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 0.43322038650512695, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 1.545199453830719, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 1.5686673521995544, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': 2.5459049344062805, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2}
{'alpha': 2.9350005388259888, 'proportion_of_honest': 1.0000000000000007, 'rounds': 3}
{'alpha': 1.2567157745361328, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 1.1846789717674255, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': 0.97215136885643, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2}
{'alpha': 1.6823063790798187, 'proportion_of_honest': 1.0000000000000007, 'rounds': 3}
{'alpha': 2.6823063790798187, 'proportion_of_honest': 1.0000000000000007, 'rounds': 4}
{'alpha': 1.4925475418567657, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 0.49254754185676575, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': 2.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 0.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 1.2486401200294495, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 2.064449667930603, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': 2.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 1.9181882664561272, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': 0.7609699666500092, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 1.7609699666500092, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': 1.5958649516105652, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 0.5958649516105652, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': 0.8180970996618271, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 2.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 0.8051676899194717, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 1.1484971642494202, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 0.14356189966201782, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 0.768102616071701, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 1.5143388509750366, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 0.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': -1.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': -0.8506519496440887, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2}
{'alpha': 1.2675895392894745, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 0.2675895392894745, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': 0.22957371175289154, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2}
{'alpha': 0.4440178871154785, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 1.4440178871154785, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': 2.4440178871154785, 'proportion_of_honest': 1.0000000000000007, 'rounds': 2}
{'alpha': 1.1179219260811806, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 0.03733682632446289, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 0.5178932547569275, 'proportion_of_honest': 1.0000000000000007, 'rounds': 1}
{'alpha': 2.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
{'alpha': 0.0, 'proportion_of_honest': 1.0000000000000007, 'rounds': 0}
