{'alpha': 2, 'proportion_of_honest': 0.5000000000000002, 'rounds': 1, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 3, 'proportion_of_honest': 0.5200000000000002, 'rounds': 2, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 4, 'proportion_of_honest': 0.5200000000000002, 'rounds': 3, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 5, 'proportion_of_honest': 0.5100000000000002, 'rounds': 4, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 6, 'proportion_of_honest': 0.45000000000000023, 'rounds': 5, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 7, 'proportion_of_honest': 0.4400000000000002, 'rounds': 6, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 8, 'proportion_of_honest': 0.5300000000000002, 'rounds': 7, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 9, 'proportion_of_honest': 0.5500000000000003, 'rounds': 8, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 10, 'proportion_of_honest': 0.6200000000000003, 'rounds': 9, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 11, 'proportion_of_honest': 0.6300000000000003, 'rounds': 10, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 12, 'proportion_of_honest': 0.6900000000000004, 'rounds': 11, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 13, 'proportion_of_honest': 0.6800000000000004, 'rounds': 12, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 14, 'proportion_of_honest': 0.7900000000000005, 'rounds': 13, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 15, 'proportion_of_honest': 0.7800000000000005, 'rounds': 14, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 16, 'proportion_of_honest': 0.8400000000000005, 'rounds': 15, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 17, 'proportion_of_honest': 0.8400000000000005, 'rounds': 16, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 18, 'proportion_of_honest': 0.8700000000000006, 'rounds': 17, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 19, 'proportion_of_honest': 0.8400000000000005, 'rounds': 18, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 20, 'proportion_of_honest': 0.8200000000000005, 'rounds': 19, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 21, 'proportion_of_honest': 0.7300000000000004, 'rounds': 20, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 22, 'proportion_of_honest': 0.7800000000000005, 'rounds': 21, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 23, 'proportion_of_honest': 0.7800000000000005, 'rounds': 22, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 24, 'proportion_of_honest': 0.8400000000000005, 'rounds': 23, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 25, 'proportion_of_honest': 0.8600000000000005, 'rounds': 24, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 26, 'proportion_of_honest': 0.9100000000000006, 'rounds': 25, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 27, 'proportion_of_honest': 0.9000000000000006, 'rounds': 26, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 28, 'proportion_of_honest': 0.9200000000000006, 'rounds': 27, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 29, 'proportion_of_honest': 0.9000000000000006, 'rounds': 28, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 30, 'proportion_of_honest': 0.8800000000000006, 'rounds': 29, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 31, 'proportion_of_honest': 0.8800000000000006, 'rounds': 30, 'initial_honest_proportion': 0.5000000000000002}
{'alpha': 32, 'proportion_of_honest': 0.8600000000000005, 'rounds': 31, 'initial_honest_proportion': 0.5000000000000002}
