{'alpha': 1.3603314757347107, 'proportion_of_honest': 0.47000000000000025, 'rounds': 0, 'initial_honest_proportion': 0.47000000000000025}
{'alpha': 2.2726916074752808, 'proportion_of_honest': 0.4100000000000002, 'rounds': 1, 'initial_honest_proportion': 0.47000000000000025}
{'alpha': 3.2726916074752808, 'proportion_of_honest': 0.4400000000000002, 'rounds': 2, 'initial_honest_proportion': 0.47000000000000025}
{'alpha': 2.2880190014839172, 'proportion_of_honest': 0.34000000000000014, 'rounds': 3, 'initial_honest_proportion': 0.47000000000000025}
{'alpha': 1.8026593923568726, 'proportion_of_honest': 0.3000000000000001, 'rounds': 4, 'initial_honest_proportion': 0.47000000000000025}
{'alpha': 0.8616636395454407, 'proportion_of_honest': 0.4100000000000002, 'rounds': 5, 'initial_honest_proportion': 0.47000000000000025}
{'alpha': 1.1692296862602234, 'proportion_of_honest': 0.4400000000000002, 'rounds': 6, 'initial_honest_proportion': 0.47000000000000025}
{'alpha': 0.7583509087562561, 'proportion_of_honest': 0.4400000000000002, 'rounds': 7, 'initial_honest_proportion': 0.47000000000000025}
{'alpha': 1.1396428942680359, 'proportion_of_honest': 0.48000000000000026, 'rounds': 8, 'initial_honest_proportion': 0.47000000000000025}
{'alpha': 0.1396428942680359, 'proportion_of_honest': 0.5400000000000003, 'rounds': 9, 'initial_honest_proportion': 0.47000000000000025}
{'alpha': 1.1396428942680359, 'proportion_of_honest': 0.5300000000000002, 'rounds': 10, 'initial_honest_proportion': 0.47000000000000025}
{'alpha': 1.1733101643621922, 'proportion_of_honest': 0.6000000000000003, 'rounds': 11, 'initial_honest_proportion': 0.47000000000000025}
{'alpha': 0.17331016436219215, 'proportion_of_honest': 0.6300000000000003, 'rounds': 12, 'initial_honest_proportion': 0.47000000000000025}
{'alpha': 0.8268290795385838, 'proportion_of_honest': 0.6500000000000004, 'rounds': 13, 'initial_honest_proportion': 0.47000000000000025}
{'alpha': 1.8268290795385838, 'proportion_of_honest': 0.6700000000000004, 'rounds': 14, 'initial_honest_proportion': 0.47000000000000025}
{'alpha': 1.5297129191458225, 'proportion_of_honest': 0.6500000000000004, 'rounds': 15, 'initial_honest_proportion': 0.47000000000000025}
{'alpha': 0.5297129191458225, 'proportion_of_honest': 0.6300000000000003, 'rounds': 16, 'initial_honest_proportion': 0.47000000000000025}
{'alpha': 0.6916590072214603, 'proportion_of_honest': 0.6100000000000003, 'rounds': 17, 'initial_honest_proportion': 0.47000000000000025}
{'alpha': 0.5184579826891422, 'proportion_of_honest': 0.6700000000000004, 'rounds': 18, 'initial_honest_proportion': 0.47000000000000025}
{'alpha': 0.9866231717169285, 'proportion_of_honest': 0.6900000000000004, 'rounds': 19, 'initial_honest_proportion': 0.47000000000000025}
{'alpha': -0.013376828283071518, 'proportion_of_honest': 0.6300000000000003, 'rounds': 20, 'initial_honest_proportion': 0.47000000000000025}
{'alpha': -0.750889714807272, 'proportion_of_honest': 0.7300000000000004, 'rounds': 21, 'initial_honest_proportion': 0.47000000000000025}
{'alpha': -0.13153135403990746, 'proportion_of_honest': 0.8000000000000005, 'rounds': 22, 'initial_honest_proportion': 0.47000000000000025}
{'alpha': 0.15909627452492714, 'proportion_of_honest': 0.8400000000000005, 'rounds': 23, 'initial_honest_proportion': 0.47000000000000025}
{'alpha': -0.8409037254750729, 'proportion_of_honest': 0.8100000000000005, 'rounds': 24, 'initial_honest_proportion': 0.47000000000000025}
