{'alpha': 2, 'proportion_of_honest': 0.060000000000000005, 'rounds': 1, 'initial_honest_proportion': 0.060000000000000005}
{'alpha': 3, 'proportion_of_honest': 0.04, 'rounds': 2, 'initial_honest_proportion': 0.060000000000000005}
{'alpha': 4, 'proportion_of_honest': 0.08, 'rounds': 3, 'initial_honest_proportion': 0.060000000000000005}
{'alpha': 5, 'proportion_of_honest': 0.05, 'rounds': 4, 'initial_honest_proportion': 0.060000000000000005}
{'alpha': 6, 'proportion_of_honest': 0.13999999999999999, 'rounds': 5, 'initial_honest_proportion': 0.060000000000000005}
{'alpha': 7, 'proportion_of_honest': 0.34000000000000014, 'rounds': 6, 'initial_honest_proportion': 0.060000000000000005}
{'alpha': 8, 'proportion_of_honest': 0.0, 'rounds': 7, 'initial_honest_proportion': 0.060000000000000005}
{'alpha': 9, 'proportion_of_honest': 0.0, 'rounds': 8, 'initial_honest_proportion': 0.060000000000000005}
{'alpha': 10, 'proportion_of_honest': 0.0, 'rounds': 9, 'initial_honest_proportion': 0.060000000000000005}
{'alpha': 11, 'proportion_of_honest': 0.0, 'rounds': 10, 'initial_honest_proportion': 0.060000000000000005}
{'alpha': 12, 'proportion_of_honest': 0.0, 'rounds': 11, 'initial_honest_proportion': 0.060000000000000005}
{'alpha': 13, 'proportion_of_honest': 0.0, 'rounds': 12, 'initial_honest_proportion': 0.060000000000000005}
{'alpha': 14, 'proportion_of_honest': 0.0, 'rounds': 13, 'initial_honest_proportion': 0.060000000000000005}
{'alpha': 15, 'proportion_of_honest': 0.0, 'rounds': 14, 'initial_honest_proportion': 0.060000000000000005}
{'alpha': 16, 'proportion_of_honest': 0.0, 'rounds': 15, 'initial_honest_proportion': 0.060000000000000005}
{'alpha': 17, 'proportion_of_honest': 0.0, 'rounds': 16, 'initial_honest_proportion': 0.060000000000000005}
{'alpha': 18, 'proportion_of_honest': 0.0, 'rounds': 17, 'initial_honest_proportion': 0.060000000000000005}
{'alpha': 19, 'proportion_of_honest': 0.0, 'rounds': 18, 'initial_honest_proportion': 0.060000000000000005}
