{'alpha': 0.0, 'proportion_of_honest': 0.5100000000000002, 'rounds': 0, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': -1.0, 'proportion_of_honest': 0.5700000000000003, 'rounds': 1, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': -1.9758069515228271, 'proportion_of_honest': 0.6400000000000003, 'rounds': 2, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': -1.5495094060897827, 'proportion_of_honest': 0.6500000000000004, 'rounds': 3, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': -1.8626185953617096, 'proportion_of_honest': 0.5900000000000003, 'rounds': 4, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': -0.8626185953617096, 'proportion_of_honest': 0.5700000000000003, 'rounds': 5, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': -1.1080545037984848, 'proportion_of_honest': 0.5200000000000002, 'rounds': 6, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': -0.3504435271024704, 'proportion_of_honest': 0.5600000000000003, 'rounds': 7, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': -1.15162692964077, 'proportion_of_honest': 0.5500000000000003, 'rounds': 8, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': -0.15162692964076996, 'proportion_of_honest': 0.5800000000000003, 'rounds': 9, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 0.36885930597782135, 'proportion_of_honest': 0.6200000000000003, 'rounds': 10, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 0.796121135354042, 'proportion_of_honest': 0.6700000000000004, 'rounds': 11, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 1.033680573105812, 'proportion_of_honest': 0.6800000000000004, 'rounds': 12, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 1.2729797512292862, 'proportion_of_honest': 0.7300000000000004, 'rounds': 13, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 0.6964916735887527, 'proportion_of_honest': 0.8000000000000005, 'rounds': 14, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 0.5596963167190552, 'proportion_of_honest': 0.8100000000000005, 'rounds': 15, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': -0.4391409754753113, 'proportion_of_honest': 0.8000000000000005, 'rounds': 16, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 0.5608590245246887, 'proportion_of_honest': 0.8000000000000005, 'rounds': 17, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 1.5608590245246887, 'proportion_of_honest': 0.8400000000000005, 'rounds': 18, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 0.8815272450447083, 'proportion_of_honest': 0.8900000000000006, 'rounds': 19, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 0.875712689012289, 'proportion_of_honest': 0.8700000000000006, 'rounds': 20, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 1.365386065095663, 'proportion_of_honest': 0.8900000000000006, 'rounds': 21, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 2.2378464303910732, 'proportion_of_honest': 0.9000000000000006, 'rounds': 22, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 1.2433550916612148, 'proportion_of_honest': 0.8900000000000006, 'rounds': 23, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 1.5952240489423275, 'proportion_of_honest': 0.9400000000000006, 'rounds': 24, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 2.185577716678381, 'proportion_of_honest': 0.9300000000000006, 'rounds': 25, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 1.185577716678381, 'proportion_of_honest': 0.9500000000000006, 'rounds': 26, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 2.185577716678381, 'proportion_of_honest': 0.9500000000000006, 'rounds': 27, 'initial_honest_proportion': 0.5100000000000002}
{'alpha': 2.5702694319188595, 'proportion_of_honest': 0.9900000000000007, 'rounds': 28, 'initial_honest_proportion': 0.5100000000000002}
