honest_proportion,round,total_honest_effective_balance,alpha,sum_balance_honest,sum_balance_all
1.0000000000000007,85,3174,1,11285.760962245788,11285.760962245788
1.0000000000000007,86,3174,1,11385.730875760695,11385.730875760695
1.0000000000000007,87,3174,1,11485.260939693108,11485.260939693108
1.0000000000000007,88,3174,1,11584.358806709331,11584.358806709331
1.0000000000000007,89,3174,1,11683.031899262909,11683.031899262909
1.0000000000000007,90,3174,1,11781.287419368487,11781.287419368487
1.0000000000000007,91,3174,1,11879.132357842574,11879.132357842574
1.0000000000000007,92,3174,1,11976.573503046804,11976.573503046804
1.0000000000000007,93,3174,1,12073.617449166275,12073.617449166275
1.0000000000000007,94,3174,1,12170.270604052872,12170.270604052872
1.0000000000000007,95,3174,1,12266.539196661506,12266.539196661506
1.0000000000000007,96,3174,1,12362.429284104952,12362.429284104952
1.0000000000000007,97,3174,1,12457.946758351107,12457.946758351107
1.0000000000000007,98,3174,1,12553.09735258466,12553.09735258466
1.0000000000000007,99,3174,1,12647.886647253688,12647.886647253688
1.0000000000000007,100,3174,1,12742.320075820231,12742.320075820231
1.0000000000000007,101,3174,1,12836.402930232303,12836.402930232303
1.0000000000000007,102,3174,1,12930.140366133997,12930.140366133997
1.0000000000000007,103,3174,1,13023.537407828813,13023.537407828813
1.0000000000000007,104,3174,1,13116.5989530105,13116.5989530105
1.0000000000000007,105,3174,1,13209.329777274539,13209.329777274539
1.0000000000000007,106,3174,1,13301.734538422925,13301.734538422925
1.0000000000000007,107,3174,1,13393.817780573552,13393.817780573552
1.0000000000000007,108,3174,1,13485.583938085068,13485.583938085068
1.0000000000000007,109,3174,1,13577.037339307319,13577.037339307319
1.0000000000000007,110,3174,1,13668.182210166902,13668.182210166902
1.0000000000000007,111,3174,1,13759.17022572982,13759.17022572982
1.0000000000000007,112,3174,1,13849.709835489448,13849.709835489448
1.0000000000000007,113,3174,1,13939.953018022854,13939.953018022854
1.0000000000000007,114,3174,1,14029.903622273652,14029.903622273652
1.0000000000000007,115,3174,1,14119.565410510551,14119.565410510551
1.0000000000000007,116,3174,1,14208.942061090229,14208.942061090229
1.0000000000000007,117,3174,1,14298.037171106978,14298.037171106978
1.0000000000000007,118,3174,1,14386.854258934509,14386.854258934509
1.0000000000000007,119,3174,1,14475.396766665237,14475.396766665237
1.0000000000000007,120,3174,1,14563.668062452281,14563.668062452281
1.0000000000000007,121,3174,1,14651.671442758781,14651.671442758781
1.0000000000000007,122,3174,1,14739.410134518961,14739.410134518961
1.0000000000000007,123,3174,1,14826.887297215395,14826.887297215395
1.0000000000000007,124,3174,1,14914.106024876088,14914.106024876088
1.0000000000000007,125,3174,1,15001.069347995495,15001.069347995495
1.0000000000000007,126,3174,1,15087.780235382766,15087.780235382766
1.0000000000000007,127,3174,1,15174.24159594076,15174.24159594076
1.0000000000000007,128,3174,1,15260.456280378794,15260.456280378794
1.0000000000000007,129,3174,1,15346.4270828624,15346.4270828624
1.0000000000000007,130,3174,1,15432.15674260266,15432.15674260266
1.0000000000000007,131,3174,1,15517.64794538793,15517.64794538793
1.0000000000000007,132,3174,1,15602.903325060617,15602.903325060617
1.0000000000000007,133,3174,1,15687.925464941205,15687.925464941205
1.0000000000000007,134,3174,1,15772.716899201941,15772.716899201941
1.0000000000000007,135,3174,1,15857.280114192406,15857.280114192406
1.0000000000000007,136,3174,1,15941.617549718865,15941.617549718865
1.0000000000000007,137,3174,1,16025.731600279585,16025.731600279585
1.0000000000000007,138,3174,1,16109.62461625776,16109.62461625776
1.0000000000000007,139,3174,1,16193.298905073914,16193.298905073914
1.0000000000000007,140,3174,1,16276.756732299567,16276.756732299567
1.0000000000000007,141,3174,1,16360.00032273353,16360.00032273353
1.0000000000000007,142,3174,1,16443.03186144253,16443.03186144253
1.0000000000000007,143,3174,1,16525.853494767573,16525.853494767573
1.0000000000000007,144,3174,1,16608.467331297365,16608.467331297365
1.0000000000000007,145,3174,1,16690.875442810193,16690.875442810193
1.0000000000000007,146,3174,1,16773.079865185504,16773.079865185504
1.0000000000000007,147,3174,1,16855.082599286263,16855.082599286263
1.0000000000000007,148,3174,1,16936.885611813355,16936.885611813355
1.0000000000000007,149,3174,1,17018.49083613311,17018.49083613311
1.0000000000000007,150,3174,1,17099.90017307889,17099.90017307889
1.0000000000000007,151,3174,1,17181.11549172789,17181.11549172789
1.0000000000000007,152,3174,1,17262.13863015377,17262.13863015377
1.0000000000000007,153,3174,1,17342.97139615659,17342.97139615659
1.0000000000000007,154,3174,1,17423.61556797022,17423.61556797022
1.0000000000000007,155,3174,1,17504.07289494863,17504.07289494863
1.0000000000000007,156,3174,1,17584.34509823156,17584.34509823156
1.0000000000000007,157,3174,1,17664.433871390283,17664.433871390283
1.0000000000000007,158,3174,1,17744.340881054366,17744.340881054366
1.0000000000000007,159,3174,1,17824.067767520006,17824.067767520006
1.0000000000000007,160,3174,1,17903.616145340704,17903.616145340704
1.0000000000000007,161,3174,1,17982.98760390061,17982.98760390061
1.0000000000000007,162,3174,1,18062.18370797158,18062.18370797158
1.0000000000000007,163,3174,1,18141.205998254332,18141.205998254332
1.0000000000000007,164,3174,1,18220.055991903966,18220.055991903966
1.0000000000000007,165,3174,1,18298.73518304094,18298.73518304094
1.0000000000000007,166,3174,1,18377.24504324758,18377.24504324758
1.0000000000000007,167,3174,1,18455.69306154574,18455.69306154574
1.0000000000000007,168,3174,1,18533.86836230259,18533.86836230259
1.0000000000000007,169,3174,1,18611.878618300343,18611.878618300343
1.0000000000000007,170,3174,1,18689.725215636994,18689.725215636994
1.0000000000000007,171,3174,1,18767.4095201574,18767.4095201574
1.0000000000000007,172,3174,1,18844.93287787358,18844.93287787358
1.0000000000000007,173,3174,1,18922.296615373714,18922.296615373714
1.0000000000000007,174,3174,1,18999.502040220144,18999.502040220144
1.0000000000000007,175,3174,1,19076.55044133709,19076.55044133709
1.0000000000000007,176,3174,1,19153.443089387823,19153.443089387823
1.0000000000000007,177,3174,1,19230.18123714223,19230.18123714223
1.0000000000000007,178,3174,1,19306.766119834672,19306.766119834672
1.0000000000000007,179,3174,1,19383.198955512675,19383.198955512675
1.0000000000000007,180,3174,1,19459.58419658112,19459.58419658112
1.0000000000000007,181,3174,1,19535.716323338573,19535.716323338573
1.0000000000000007,182,3174,1,19611.69995902928,19611.69995902928
1.0000000000000007,183,3174,1,19687.53625624366,19687.53625624366
1.0000000000000007,184,3174,1,19763.226351999947,19763.226351999947
1.0000000000000007,185,3174,1,19838.771368043308,19838.771368043308
1.0000000000000007,186,3174,1,19914.17241113722,19914.17241113722
1.0000000000000007,187,3174,1,19989.430573347723,19989.430573347723
1.0000000000000007,188,3174,1,20064.54693232089,20064.54693232089
1.0000000000000007,189,3174,1,20139.5225515532,20139.5225515532
1.0000000000000007,190,3174,1,20214.3584806557,20214.3584806557
1.0000000000000007,191,3174,1,20289.05575561154,20289.05575561154
1.0000000000000007,192,3174,1,20363.615399027407,20363.615399027407
1.0000000000000007,193,3174,1,20438.038420379016,20438.038420379016
1.0000000000000007,194,3174,1,20512.325816250705,20512.325816250705
1.0000000000000007,195,3174,1,20586.478570569394,20586.478570569394
1.0000000000000007,196,3174,1,20660.49765483308,20660.49765483308
1.0000000000000007,197,3174,1,20734.384028334003,20734.384028334003
1.0000000000000007,198,3174,1,20808.138638376488,20808.138638376488
1.0000000000000007,199,3174,1,20881.762420490035,20881.762420490035
1.0000000000000007,200,3174,1,20955.256298637214,20955.256298637214
1.0000000000000007,201,3174,1,21028.621185417065,21028.621185417065
1.0000000000000007,202,3174,1,21101.857982263595,21101.857982263595
1.0000000000000007,203,3174,1,21174.96757964019,21174.96757964019
1.0000000000000007,204,3174,1,21247.95085722912,21247.95085722912
1.0000000000000007,205,3174,1,21320.80868411736,21320.80868411736
1.0000000000000007,206,3174,1,21393.541918977837,21393.541918977837
1.0000000000000007,207,3174,1,21466.15141024689,21466.15141024689
1.0000000000000007,208,3174,1,21538.637996297773,21538.637996297773
1.0000000000000007,209,3174,1,21611.002505610315,21611.002505610315
1.0000000000000007,210,3174,1,21683.24575693698,21683.24575693698
1.0000000000000007,211,3174,1,21755.36855946512,21755.36855946512
1.0000000000000007,212,3174,1,21827.37171297598,21827.37171297598
1.0000000000000007,213,3174,1,21899.256008000066,21899.256008000066
1.0000000000000007,214,3174,1,21971.02222596938,21971.02222596938
1.0000000000000007,215,3174,1,22042.67113936626,22042.67113936626
1.0000000000000007,216,3174,1,22114.20351186908,22114.20351186908
1.0000000000000007,217,3174,1,22185.620098495045,22185.620098495045
1.0000000000000007,218,3174,1,22257.01815568462,22257.01815568462
1.0000000000000007,219,3174,1,22328.205247319253,22328.205247319253
1.0000000000000007,220,3174,1,22399.27876852669,22399.27876852669
1.0000000000000007,221,3174,1,22470.239441036363,22470.239441036363
1.0000000000000007,222,3174,1,22541.203054716934,22541.203054716934
1.0000000000000007,223,3174,1,22611.93998261908,22611.93998261908
1.0000000000000007,224,3174,1,22682.566180694757,22682.566180694757
1.0000000000000007,225,3174,1,22753.082339441673,22753.082339441673
1.0000000000000007,226,3174,1,22823.489141854905,22823.489141854905
1.0000000000000007,227,3174,1,22893.787263542705,22893.787263542705
1.0000000000000007,228,3174,1,22963.97737284032,22963.97737284032
1.0000000000000007,229,3174,1,23034.060130921214,23034.060130921214
1.0000000000000007,230,3174,1,23104.036191906285,23104.036191906285
1.0000000000000007,231,3174,1,23173.906202970873,23173.906202970873
1.0000000000000007,232,3174,1,23243.670804449608,23243.670804449608
1.0000000000000007,233,3174,1,23313.33062993931,23313.33062993931
1.0000000000000007,234,3174,1,23382.98045322781,23382.98045322781
1.0000000000000007,235,3174,1,23452.432461263405,23452.432461263405
1.0000000000000007,236,3174,1,23521.78155549967,23521.78155549967
1.0000000000000007,237,3174,1,23591.140818042684,23591.140818042684
1.0000000000000007,238,3174,1,23660.285736476246,23660.285736476246
1.0000000000000007,239,3174,1,23729.32954628565,23729.32954628565
1.0000000000000007,240,3174,1,23798.272836602573,23798.272836602573
1.0000000000000007,241,3174,1,23867.116190575784,23867.116190575784
1.0000000000000007,242,3174,1,23935.860185457484,23935.860185457484
1.0000000000000007,243,3174,1,24004.50539268824,24004.50539268824
1.0000000000000007,244,3174,1,24073.052377980126,24073.052377980126
1.0000000000000007,245,3174,1,24141.501701398527,24141.501701398527
1.0000000000000007,246,3174,1,24209.853917442233,24209.853917442233
1.0000000000000007,247,3174,1,24278.109575122224,24278.109575122224
1.0000000000000007,248,3174,1,24346.26921803895,24346.26921803895
1.0000000000000007,249,3174,1,24414.333384458132,24414.333384458132
1.0000000000000007,250,3174,1,24482.30260738542,24482.30260738542
1.0000000000000007,251,3174,1,24550.177414639224,24550.177414639224
1.0000000000000007,252,3174,1,24617.95832892292,24617.95832892292
1.0000000000000007,253,3174,1,24685.64586789517,24685.64586789517
1.0000000000000007,254,3174,1,24753.33203676259,24753.33203676259
1.0000000000000007,255,3174,1,24820.834233504072,24820.834233504072
