honest_proportion,round,total_honest_effective_balance,alpha,sum_balance_honest,sum_balance_all
0.8800000000000006,118,2894,-118.0,11207.41690533389,12758.219428112568
0.9100000000000006,119,2956,-119.0,11692.75803984955,12836.168070268699
0.9300000000000006,120,3052,-120.0,12026.456633752934,12917.305259150613
0.9600000000000006,121,3116,-121.0,12483.727937745918,13003.533039096174
0.9800000000000006,122,3053,-122.0,12820.94672056734,13093.121201093756
0.9600000000000006,123,3085,-123.0,12673.113333283532,13178.796401525722
0.9700000000000006,124,3084,-124.0,12874.514713476898,13265.994757494163
0.9700000000000006,125,3021,-125.0,12957.079553482134,13352.877637014752
0.9500000000000006,126,3052,-126.0,12771.0056694241,13435.943797226802
0.9600000000000006,127,2957,-127.0,12984.47797578344,13520.490967542
0.9300000000000006,128,2956,-128.0,12649.142334287051,13599.575160106386
0.9300000000000006,129,2896,-129.0,12754.654845833185,13678.402157388955
0.9100000000000006,130,3051,-130.0,12535.928310543235,13753.486783333861
0.9600000000000006,131,3051,-131.0,13293.25743975594,13837.0246065506
0.9600000000000006,132,2989,-132.0,13362.977401899847,13920.333341130117
0.9400000000000006,133,3083,-133.0,13149.352816315064,13999.971984370715
0.9700000000000006,134,3116,-134.0,13682.411792861138,14084.519029255982
0.9800000000000006,135,3116,-135.0,13881.929071539202,14170.600622969218
0.9800000000000006,136,2989,-136.0,13971.974934269527,14256.420360157965
0.9400000000000006,137,2923,-137.0,13483.201150710123,14335.114686865587
0.9200000000000006,138,2893,-138.0,13259.559097048343,14410.21135952163
0.9100000000000006,139,2802,-139.0,13178.278960168991,14483.53042012556
0.8800000000000006,140,2764,-140.0,12841.531552750977,14552.027956425289
0.8700000000000006,141,2794,-141.0,12707.471714612688,14618.382233524406
0.8800000000000006,142,2765,-142.0,12950.76262776632,14686.083638018426
0.8700000000000006,143,2858,-143.0,12837.663812459285,14752.417052044691
0.9000000000000006,144,2669,-144.0,13336.902788436339,14823.20915135142
0.8400000000000005,145,2736,-145.0,12531.76948349168,14884.7228922349
0.8600000000000005,146,2701,-146.0,12894.997052151552,14948.939365594677
0.8500000000000005,147,2542,-147.0,12761.569200046471,15011.67391836809
0.8000000000000005,148,2665,-148.0,12041.459571259129,15066.85578342795
0.8400000000000005,149,2381,-149.0,12729.341304985594,15127.531381536579
0.7500000000000004,150,2288,-150.0,11404.681173309476,15175.97199492827
0.7200000000000004,151,2345,-151.0,11020.881797015452,15220.379208925058
