honest_proportion,round,total_honest_effective_balance,alpha,sum_balance_honest,sum_balance_all
0.20000000000000004,69,446,-0.09651269670575857,622.7563926749546,3141.824848590805
0.22000000000000006,70,402,-0.10536294244229794,693.5151782578821,3148.8732761196766
0.20000000000000004,71,289,-0.11484480556100607,631.7540321308834,3156.9643645945116
0.13999999999999999,72,160,-0.12369505129754543,447.54350767268403,3167.2278495136807
0.08,73,219,-0.13064961275085807,249.1638419999008,3179.7850289104313
0.10999999999999999,74,346,-0.13570887548848987,341.7684530080113,3192.144958363374
0.17,75,360,-0.1417156094685197,555.1535686628778,3203.267183261938
0.18000000000000002,76,374,-0.14961809571832418,581.9969506426602,3214.7634047446004
0.18000000000000002,77,341,-0.15783653315156698,595.7348346373998,3226.6306689088146
0.17,78,385,-0.16605497058480978,558.9952652615242,3239.536004433141
0.19000000000000003,79,440,-0.17395745683461428,613.4600063026654,3252.384870759668
0.22000000000000006,80,380,-0.182491815648973,712.1805859704436,3264.903494280057
0.19000000000000003,81,462,-0.19197367876768112,610.14585730562,3279.21370297357
0.23000000000000007,82,643,-0.20050803758203983,746.955772239004,3292.6215778804276
0.3200000000000001,83,695,-0.21030561439692974,1064.7061266513617,3303.4638488753685
0.35000000000000014,84,838,-0.22294002957642078,1149.9864997149957,3313.931055875274
0.4200000000000002,85,913,-0.23651747684925795,1379.8684380140835,3322.8840435840452
0.45000000000000023,86,943,-0.2522882344201207,1504.3766599205248,3331.3076339230843
0.47000000000000025,87,988,-0.26899534184485674,1557.903198934486,3339.720646643118
0.49000000000000027,88,1036,-0.2863252842798829,1635.4006783852863,3347.980879822747
0.5100000000000002,89,1063,-0.3042768621817231,1737.615809473873,3378.1295587218106
0.5300000000000002,90,1068,-0.32284881081432104,1818.1332021265348,3410.2414150061845
0.5300000000000002,91,921,-0.34203978907316923,1858.1896145692567,3442.407065476029
0.46000000000000024,92,1052,-0.3612307673320174,1586.8620871926264,3453.828522736597
0.5200000000000002,93,939,-0.3782494394108653,1831.4868132218971,3484.536061342145
0.47000000000000025,94,852,-0.39713107515126467,1622.6784315241302,3496.6627192359188
0.4200000000000002,95,1028,-0.41446101758629084,1487.168648427904,3511.7154140757166
0.5100000000000002,96,855,-0.4302317751571536,1808.2689510937719,3541.1044493619415
0.4300000000000002,97,890,-0.44880372378975153,1529.1805896427834,3557.2661803937303
0.4400000000000002,98,809,-0.4648868655785918,1567.5632427280589,3573.009912635981
0.4100000000000002,99,816,-0.48128212708979845,1440.3356794026017,3591.7177199796884
0.4100000000000002,100,824,-0.49674024898558855,1458.0954802275407,3610.922857953012
0.4100000000000002,101,950,-0.5121983708813787,1473.600522517688,3630.5603706075126
0.47000000000000025,102,784,-0.5276564927771688,1702.2455186289405,3646.4653346901514
0.3900000000000002,103,722,-0.5449864352121949,1422.7097455127798,3668.2865861953887
0.35000000000000014,104,678,-0.5598185509443283,1316.1721095466983,3693.8495359337767
0.34000000000000014,105,706,-0.5733959982171655,1236.3842300405624,3721.322528900062
0.35000000000000014,106,693,-0.5866592805832624,1314.75917735519,3747.9432231642704
0.34000000000000014,107,761,-0.6002367278560996,1281.148702980355,3775.7564624473566
0.38000000000000017,108,818,-0.6135000102221966,1416.2092489823565,3801.429407115887
0.4100000000000002,109,922,-0.6280187806114554,1545.311773080202,3824.7700163923773
0.46000000000000024,110,908,-0.6434769025072455,1723.4761081427137,3845.0352504652674
0.45000000000000023,111,852,-0.6604955745860934,1739.5411112195561,3866.397688331741
0.4200000000000002,112,962,-0.6772026820108294,1651.7055062867712,3890.621604060625
0.48000000000000026,113,1144,-0.6929734395816922,1858.2521584858919,3910.723580185862
0.5600000000000003,114,1121,-0.7106143524870276,2236.1728093037163,3944.757697205424
0.5600000000000003,115,1083,-0.7307312125340104,2223.9388326498256,3977.7775818238065
0.5400000000000003,116,1115,-0.7508480725809932,2159.48627020954,4008.6049413311043
0.5500000000000003,117,1091,-0.7703480394557118,2246.4957903052223,4040.7704520435627
0.5400000000000003,118,979,-0.7901566354557872,2216.903275377081,4071.5859429784364
0.49000000000000027,119,802,-0.8096566023305058,1962.2857117580852,4093.689089264738
0.4000000000000002,120,722,-0.8276081802323461,1635.7234325108798,4124.311287724629
